Link,carrier,p_nom_opt,p_nom,p_nom_max,p_nom_extendable,active
H2 pipeline DE9 -> DED-2030,H2 pipeline,0.00464046253396145,0.0,inf,True,True
H2 pipeline DE9 -> DEE-2030,H2 pipeline,6.854537781388505,0.0,inf,True,True
H2 pipeline DE9 -> GBJ-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DEA -> DEF-2030,H2 pipeline,0.0021081441623998325,0.0,inf,True,True
H2 pipeline DEA -> FRF-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DEA -> NL2-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DEB -> LU0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DED -> DEG-2030,H2 pipeline,0.004138516852990793,0.0,inf,True,True
H2 pipeline DED -> PL5-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DEE -> DEG-2030,H2 pipeline,0.005475965005118148,0.0,inf,True,True
H2 pipeline DEF -> NO09-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DEF -> SE2-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DK0 -> GBF-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DK0 -> NL1-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DK0 -> NO09-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline DK0 -> SE2-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline EE0 -> FI1C-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ES1 -> PT1-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ES2 -> FRI-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ES2 -> FRJ-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ES4 -> ES5-2030,H2 pipeline,0.0011943369691160687,0.0,inf,True,True
H2 pipeline ES5 -> FRJ-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ES6 -> PT1-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FI19 -> FI1B-2030,H2 pipeline,0.003150657936290312,0.0,inf,True,True
H2 pipeline FI19 -> SE1-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FI19 -> SE3-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FI1C -> FI1D-2030,H2 pipeline,0.0008374791802158202,0.0,inf,True,True
H2 pipeline FI1D -> NO07-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FR1 -> FRB-2030,H2 pipeline,0.005223419914105137,0.0,inf,True,True
H2 pipeline FR1 -> FRC-2030,H2 pipeline,0.0034239696647781624,0.0,inf,True,True
H2 pipeline FR1 -> FRD-2030,H2 pipeline,0.01836036119657008,0.0,inf,True,True
H2 pipeline FR1 -> FRF-2030,H2 pipeline,0.003847239471672168,0.0,inf,True,True
H2 pipeline FRB -> FRC-2030,H2 pipeline,0.006443492967339234,0.0,inf,True,True
H2 pipeline FRB -> FRG-2030,H2 pipeline,0.018944471690478512,0.0,inf,True,True
H2 pipeline FRB -> FRI-2030,H2 pipeline,0.002953387353169675,0.0,inf,True,True
H2 pipeline FRB -> FRJ-2030,H2 pipeline,0.0015397505343938645,0.0,inf,True,True
H2 pipeline FRB -> FRK-2030,H2 pipeline,0.0028809556399141223,0.0,inf,True,True
H2 pipeline FRD -> FRE-2030,H2 pipeline,929.290592857242,0.0,inf,True,True
H2 pipeline FRD -> FRG-2030,H2 pipeline,0.005288323398951729,0.0,inf,True,True
H2 pipeline FRD -> FRH-2030,H2 pipeline,1714.7572097017407,0.0,inf,True,True
H2 pipeline FRD -> GBJ-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FRE -> GBJ-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FRF -> LU0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FRG -> FRH-2030,H2 pipeline,0.07397981074214652,0.0,inf,True,True
H2 pipeline FRG -> FRI-2030,H2 pipeline,0.003982118353654569,0.0,inf,True,True
H2 pipeline FRH -> IE0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FRI -> FRJ-2030,H2 pipeline,0.0025722385409035478,0.0,inf,True,True
H2 pipeline FRI -> FRK-2030,H2 pipeline,0.0027201168526477795,0.0,inf,True,True
H2 pipeline FRJ -> FRK-2030,H2 pipeline,0.002832697953568374,0.0,inf,True,True
H2 pipeline FRJ -> FRL-2030,H2 pipeline,0.0021506120967105134,0.0,inf,True,True
H2 pipeline FRK -> ITC-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FRL -> ITC-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FRM -> ITG2-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline FRM -> ITI-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline GBC -> GBD-2030,H2 pipeline,179.46581632612035,0.0,inf,True,True
H2 pipeline GBC -> GBE-2030,H2 pipeline,0.032398796193294395,0.0,inf,True,True
H2 pipeline GBC -> GBM-2030,H2 pipeline,0.022842442782300798,0.0,inf,True,True
H2 pipeline GBC -> NO0A-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline GBD -> GBE-2030,H2 pipeline,0.10731539267634348,0.0,inf,True,True
H2 pipeline GBD -> GBG-2030,H2 pipeline,14.178116274231776,0.0,inf,True,True
H2 pipeline GBD -> GBL-2030,H2 pipeline,0.025690110822886594,0.0,inf,True,True
H2 pipeline GBD -> GBM-2030,H2 pipeline,147.5302631304361,0.0,inf,True,True
H2 pipeline GBE -> GBF-2030,H2 pipeline,0.044965509153840254,0.0,inf,True,True
H2 pipeline GBE -> GBH-2030,H2 pipeline,0.006105380798147052,0.0,inf,True,True
H2 pipeline GBF -> GBG-2030,H2 pipeline,0.04836657987077732,0.0,inf,True,True
H2 pipeline GBF -> GBH-2030,H2 pipeline,0.008158626217513237,0.0,inf,True,True
H2 pipeline GBF -> GBJ-2030,H2 pipeline,0.011039169637833674,0.0,inf,True,True
H2 pipeline GBG -> GBK-2030,H2 pipeline,28.271138170041137,0.0,inf,True,True
H2 pipeline GBG -> GBL-2030,H2 pipeline,0.019514752989983307,0.0,inf,True,True
H2 pipeline GBH -> GBJ-2030,H2 pipeline,0.014596118539912419,0.0,inf,True,True
H2 pipeline GBJ -> GBK-2030,H2 pipeline,0.036553890356231286,0.0,inf,True,True
H2 pipeline GBJ -> NL3-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline GBK -> GBL-2030,H2 pipeline,0.028923439353015244,0.0,inf,True,True
H2 pipeline GBL -> GBM-2030,H2 pipeline,0.0030478150295075407,0.0,inf,True,True
H2 pipeline GBL -> IE0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline GBM -> GBN-2030,H2 pipeline,0.07052496900127181,0.0,inf,True,True
H2 pipeline GBN -> IE0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline GR5 -> ITF-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline GR5 -> MK0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline HR -> HU-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline HR -> RS-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline HR -> SI0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline HU -> RO-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline HU -> RS-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline HU -> SI0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline HU -> SK0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ITC -> ITH-2030,H2 pipeline,0.0028112817185430693,0.0,inf,True,True
H2 pipeline ITC -> ITI-2030,H2 pipeline,0.0023060634391208513,0.0,inf,True,True
H2 pipeline ITF -> ME0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ITG2 -> ITI-2030,H2 pipeline,0.004674079992847515,0.0,inf,True,True
H2 pipeline ITH -> SI0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline LT0 -> PL6-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline LT0 -> SE2-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ME0 -> RS-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline ME0 -> XK-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline MK0 -> RS-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline MK0 -> XK-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline NL1 -> NO09-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline NL2 -> NL3-2030,H2 pipeline,0.009863434495702601,0.0,inf,True,True
H2 pipeline NO02 -> NO08-2030,H2 pipeline,254.62365384654584,0.0,inf,True,True
H2 pipeline NO02 -> NO0A-2030,H2 pipeline,70.67909929956667,0.0,inf,True,True
H2 pipeline NO06 -> NO07-2030,H2 pipeline,0.002772594236375398,0.0,inf,True,True
H2 pipeline NO06 -> NO0A-2030,H2 pipeline,0.0011646488501890282,0.0,inf,True,True
H2 pipeline NO06 -> SE3-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline NO07 -> SE3-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline NO08 -> NO09-2030,H2 pipeline,0.007459159181359168,0.0,inf,True,True
H2 pipeline NO08 -> NO0A-2030,H2 pipeline,0.011447893259337871,0.0,inf,True,True
H2 pipeline NO08 -> SE2-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline NO08 -> SE3-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline NO09 -> NO0A-2030,H2 pipeline,0.0033768750800110083,0.0,inf,True,True
H2 pipeline PL2 -> PL5-2030,H2 pipeline,2.2856526848873178,0.0,inf,True,True
H2 pipeline PL2 -> PL7-2030,H2 pipeline,0.7548610671633592,0.0,inf,True,True
H2 pipeline PL2 -> PL8-2030,H2 pipeline,38.06205916660757,0.0,inf,True,True
H2 pipeline PL4 -> PL5-2030,H2 pipeline,0.005578951144023342,0.0,inf,True,True
H2 pipeline PL4 -> PL7-2030,H2 pipeline,0.004067248410911091,0.0,inf,True,True
H2 pipeline PL4 -> PL9-2030,H2 pipeline,0.0018001549508087377,0.0,inf,True,True
H2 pipeline PL6 -> PL8-2030,H2 pipeline,0.0015957548458606576,0.0,inf,True,True
H2 pipeline PL6 -> SE2-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline PL7 -> PL8-2030,H2 pipeline,0.0028678189390898045,0.0,inf,True,True
H2 pipeline PL7 -> PL9-2030,H2 pipeline,0.7546739879693046,0.0,inf,True,True
H2 pipeline PL8 -> SK0-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline RO -> RS-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline RS -> XK-2030,H2 pipeline,0.0,0.0,inf,False,True
H2 pipeline SE1 -> SE2-2030,H2 pipeline,0.005381158918250832,0.0,inf,True,True
H2 pipeline SE1 -> SE3-2030,H2 pipeline,0.0009742785600428246,0.0,inf,True,True
H2 pipeline SE2 -> SE3-2030,H2 pipeline,0.0006965926182848993,0.0,inf,True,True
PCI-10.1.3,H2 pipeline,6261.0,6261.0,inf,False,True
PCI-10.1.2,H2 pipeline,7001.0,7001.0,inf,False,True
PCI-10.4-01,H2 pipeline,6267.0,6267.0,inf,False,True
PCI-9.5-01,H2 pipeline,3805.0,3805.0,inf,False,True
PCI-9.6-01,H2 pipeline,4003.0,4003.0,inf,False,True
PCI-9.5-02,H2 pipeline,3805.0,3805.0,inf,False,True
PCI-9.4-01,H2 pipeline,3778.0,3778.0,inf,False,True
PCI-9.5-03,H2 pipeline,3805.0,3805.0,inf,False,True
PCI-10.3.1-01,H2 pipeline,3424.0,3424.0,inf,False,True
PCI-10.2.1+1,H2 pipeline,12262.0,12262.0,inf,False,True
PCI-10.2.1,H2 pipeline,5995.0,5995.0,inf,False,True
PCI-10.4-02,H2 pipeline,6267.0,6267.0,inf,False,True
PCI-9.4-02,H2 pipeline,3778.0,3778.0,inf,False,True
PCI-9.4-03,H2 pipeline,3778.0,3778.0,inf,False,True
PCI-9.2.1,H2 pipeline,507.0,507.0,inf,False,True
PCI-9.1.6-01,H2 pipeline,8057.0,8057.0,inf,False,True
PCI-10.2.2-01,H2 pipeline,10056.0,10056.0,inf,False,True
PCI-10.2.2-02,H2 pipeline,10056.0,10056.0,inf,False,True
PCI-11.2-01,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-9.1.6+1-01,H2 pipeline,11835.0,11835.0,inf,False,True
PCI-11.3-01,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-9.7.1+1,H2 pipeline,3532.0,3532.0,inf,False,True
PCI-9.9.1,H2 pipeline,10146.0,10146.0,inf,False,True
PCI-9.6+1-01,H2 pipeline,5297.0,5297.0,inf,False,True
PCI-9.25-01,H2 pipeline,15219.0,15219.0,inf,False,True
PCI-9.4+1,H2 pipeline,13536.0,13536.0,inf,False,True
PCI-9.7.3,H2 pipeline,9758.0,9758.0,inf,False,True
PCI-9.1.6-02,H2 pipeline,8057.0,8057.0,inf,False,True
PCI-9.1.6+1-02,H2 pipeline,8818.0,8818.0,inf,False,True
PCI-9.9.2,H2 pipeline,2489.0,2489.0,inf,False,True
PCI-11.2-02,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-03,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-9.1.3-01,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-02,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-03,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-04,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.3-05,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.2,H2 pipeline,3357.0,3357.0,inf,False,True
PCI-9.1.3-06,H2 pipeline,13429.0,13429.0,inf,False,True
PCI-9.1.4,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-11.2-04,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.1-01,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-11.2-05,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.3-02,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.1-02,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-9.3-01,H2 pipeline,5073.0,5073.0,inf,False,False
PCI-9.1.5-01,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-9.1.5-02,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-9.3-02,H2 pipeline,5073.0,5073.0,inf,False,False
PCI-9.1.5-03,H2 pipeline,8952.0,8952.0,inf,False,True
PCI-10.3.1-02,H2 pipeline,3424.0,3424.0,inf,False,True
PCI-10.3.1-03,H2 pipeline,3424.0,3424.0,inf,False,True
PCI-10.1.1-01,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-10.1.1-02,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-10.1.1-03,H2 pipeline,18601.0,18601.0,inf,False,True
PCI-11.2-06,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-07,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-9.6-02,H2 pipeline,4003.0,4003.0,inf,False,True
PCI-9.6-03,H2 pipeline,4003.0,4003.0,inf,False,True
PCI-9.6+1-02,H2 pipeline,13761.0,13761.0,inf,False,True
PCI-9.25-02,H2 pipeline,15219.0,15219.0,inf,False,True
PCI-11.3-03,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.3-04,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.3-05,H2 pipeline,20546.0,20546.0,inf,False,True
PCI-11.2-08,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-10,H2 pipeline,8281.0,8281.0,inf,False,True
PCI-11.2-11,H2 pipeline,8281.0,8281.0,inf,False,True
CO2 pipeline AL0 -> GR5-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AL0 -> ME0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AL0 -> MK0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AL0 -> XK-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AT -> CH0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AT -> CZ0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AT -> DE1-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AT -> DE2-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AT -> HU-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AT -> ITH-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline AT -> SI0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BA -> HR-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BA -> ME0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BA -> RS-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BE1+1 -> FRE-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BE1+1 -> GBJ-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BE1+1 -> NL4-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BE3 -> DEA-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BE3 -> FRF-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BE3 -> LU0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BG -> GR5-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BG -> MK0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BG -> RO-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline BG -> RS-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CH0 -> DE1-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CH0 -> FRC-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CH0 -> FRF-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CH0 -> FRK-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CH0 -> ITC-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CZ0 -> DE2-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CZ0 -> DED-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CZ0 -> PL2-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CZ0 -> PL5-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline CZ0 -> SK0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DE1 -> DE2-2030,CO2 pipeline,0.0003481831781654779,0.0,inf,True,True
CO2 pipeline DE1 -> DE7-2030,CO2 pipeline,0.0006163499684924361,0.0,inf,True,True
CO2 pipeline DE1 -> DE9-2030,CO2 pipeline,0.0005193319442002954,0.0,inf,True,True
CO2 pipeline DE1 -> DEA-2030,CO2 pipeline,0.00025562734800862666,0.0,inf,True,True
CO2 pipeline DE1 -> DEB-2030,CO2 pipeline,270.2228375433809,0.0,inf,True,True
CO2 pipeline DE1 -> DEF-2030,CO2 pipeline,0.00017173577507378365,0.0,inf,True,True
CO2 pipeline DE1 -> FRF-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DE2 -> DE7-2030,CO2 pipeline,0.0002207012095437578,0.0,inf,True,True
CO2 pipeline DE2 -> DE8-2030,CO2 pipeline,0.00010473455528929408,0.0,inf,True,True
CO2 pipeline DE2 -> DED-2030,CO2 pipeline,0.0002183049387703516,0.0,inf,True,True
CO2 pipeline DE2 -> DEE-2030,CO2 pipeline,412.8333733935493,0.0,inf,True,True
CO2 pipeline DE2 -> DEF-2030,CO2 pipeline,0.00013248382507297882,0.0,inf,True,True
CO2 pipeline DE2 -> DEG-2030,CO2 pipeline,0.0015034486047148863,0.0,inf,True,True
CO2 pipeline DE4 -> DE8-2030,CO2 pipeline,0.0004622976605866646,0.0,inf,True,True
CO2 pipeline DE4 -> DED-2030,CO2 pipeline,0.002217704599712096,0.0,inf,True,True
CO2 pipeline DE4 -> DEE-2030,CO2 pipeline,412.3005332285077,0.0,inf,True,True
CO2 pipeline DE4 -> PL4-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DE7 -> DE9-2030,CO2 pipeline,0.01462208027848327,0.0,inf,True,True
CO2 pipeline DE7 -> DEA-2030,CO2 pipeline,0.00043348509844070497,0.0,inf,True,True
CO2 pipeline DE7 -> DEB-2030,CO2 pipeline,0.00041000347727766014,0.0,inf,True,True
CO2 pipeline DE7 -> DEG-2030,CO2 pipeline,51.58319946605407,0.0,inf,True,True
CO2 pipeline DE8 -> DEE-2030,CO2 pipeline,0.0006490005549939925,0.0,inf,True,True
CO2 pipeline DE8 -> DEF-2030,CO2 pipeline,37.1440636705206,0.0,inf,True,True
CO2 pipeline DE8 -> DK0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DE8 -> SE2-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DE9 -> DEA-2030,CO2 pipeline,2581.401124213325,0.0,inf,True,True
CO2 pipeline DE9 -> DED-2030,CO2 pipeline,0.001184692464653847,0.0,inf,True,True
CO2 pipeline DE9 -> GBJ-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DE9 -> NL1-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DEA -> DEF-2030,CO2 pipeline,0.00024637415362027297,0.0,inf,True,True
CO2 pipeline DEA -> FRF-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DEA -> NL2-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DEA -> NL4-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DEB -> DEC-2030,CO2 pipeline,333.38018206808545,0.0,inf,True,True
CO2 pipeline DEB -> LU0-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DEC -> FRF-2030,CO2 pipeline,0.0,0.0,inf,False,True
CO2 pipeline DED -> DEG-2030,CO2 pipeline,61.210792343009494,0.0,inf,True,True
